Code commune;Nom de la commune;Bg Emplacement;Adresse compléte;Code departement;Contenance;Nom complet du proprietaire [BG];Adresse compléte [BG]
7221;SAINT-CIERGE-LA-SERRE;07221 B 264;LE VERNAS;7;2370;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 265;LE VERNAS;7;4140;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 266;LE VERNAS;7;3550;Zazu;175 175 CHEM DE LA TAURIE 175 LEXTRAIT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 267;LE VERNAS;7;4270;René Charpentier; RUE LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 268;LE VERNAS;7;4820;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 269;LE VERNAS;7;1070;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 270;REGARD;7;1530;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 271;REGARD;7;940;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 272;REGARD;7;280;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 273;REGARD;7;42;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 274;REGARD;7;480;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 275;REGARD;7;48;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 276;REGARD;7;410;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 B 276;REGARD;7;410;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 B 277;REGARD;7;9320;René Charpentier; RUE LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 279;REGARD;7;1125;René Charpentier; RUE LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 280;REGARD;7;2340;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 281;REGARD;7;4050;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 282;REGARD;7;223;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 283;REGARD;7;272;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 284;REGARD;7;280;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 285;REGARD;7;350;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 286;REGARD;7;190;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 287;REGARD;7;74;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 288;REGARD;7;182;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 289;REGARD;7;1940;Philip Glass;8 PAR MME LANCON THERESE RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 290;REGARD;7;628;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 B 290;REGARD;7;628;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 B 295;PALIX;7;410;Mufasa; AU VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 295;PALIX;7;410;Mickey Mouse; QRT DE MALAGRA 30160 BESSEGES
7221;SAINT-CIERGE-LA-SERRE;07221 B 296;PALIX;7;705;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 297;PALIX;7;764;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 298;PALIX;7;183;Mufasa; AU VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 298;PALIX;7;183;Mickey Mouse; QRT DE MALAGRA 30160 BESSEGES
7221;SAINT-CIERGE-LA-SERRE;07221 B 299;PALIX;7;207;Mufasa; AU VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 299;PALIX;7;207;Mickey Mouse; QRT DE MALAGRA 30160 BESSEGES
7221;SAINT-CIERGE-LA-SERRE;07221 B 300;PALIX;7;1230;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 301;PALIX;7;460;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 302;PALIX;7;1150;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 303;PALIX;7;290;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 304;PALIX;7;48;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 305;PALIX;7;49;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 306;PALIX;7;192;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 307;PALIX;7;135;Elsa; QRT DE MEYRE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 307;PALIX;7;135;Rebecca Cunningham;19 RUE POUCHELON 26100 ROMANS-SUR-ISERE
7221;SAINT-CIERGE-LA-SERRE;07221 B 308;PALIX;7;110;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 309;PALIX;7;2970;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 310;PALIX;7;460;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 311;PALIX;7;1190;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 312;PALIX;7;850;Philip Glass; REGARD 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 313;PALIX;7;4360;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 314;PALIX;7;374;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 315;PALIX;7;214;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 316;PALIX;7;3900;Daniel Barenboim; 409 ROUTE DES CRETES LAMBERT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 317;PALIX;7;6160;Daniel Barenboim; 409 ROUTE DES CRETES LAMBERT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 318;BARATIER;7;1220;Daniel Barenboim; 409 ROUTE DES CRETES LAMBERT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 319;BARATIER;7;7070;Daniel Barenboim; 409 ROUTE DES CRETES LAMBERT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 320;BARATIER;7;90;Daniel Barenboim; 409 ROUTE DES CRETES LAMBERT 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 321;BARATIER;7;457;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 321;BARATIER;7;457;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 321;BARATIER;7;457;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 321;BARATIER;7;457;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 322;BARATIER;7;393;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 322;BARATIER;7;393;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 322;BARATIER;7;393;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 322;BARATIER;7;393;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 323;BARATIER;7;880;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 323;BARATIER;7;880;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 323;BARATIER;7;880;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 323;BARATIER;7;880;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 324;BARATIER;7;6680;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 324;BARATIER;7;6680;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 324;BARATIER;7;6680;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 324;BARATIER;7;6680;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 325;BARATIER;7;732;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 325;BARATIER;7;732;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 325;BARATIER;7;732;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 325;BARATIER;7;732;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 326;BARATIER;7;2470;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 326;BARATIER;7;2470;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 326;BARATIER;7;2470;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 326;BARATIER;7;2470;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 327;BARATIER;7;828;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 327;BARATIER;7;828;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 327;BARATIER;7;828;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 327;BARATIER;7;828;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 328;BARATIER;7;350;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 B 329;BARATIER;7;405;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 B 330;BARATIER;7;660;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 B 331;BARATIER;7;550;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 332;BARATIER;7;168;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 333;BARATIER;7;272;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 334;BARATIER;7;265;Igor Stravinsky; PAR MR MAZON FRANCK LES ECHARAVELLES 26230 VALAURIE
7221;SAINT-CIERGE-LA-SERRE;07221 B 335;BARATIER;7;1650;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 336;BARATIER;7;2930;Jaq and Gus;1141 336 RES GOLF COUNTRY CLUB RTE DE FONTAINE DE VAUCLUSE 84800 SAUMANE-DE-VAUCLUSE
7221;SAINT-CIERGE-LA-SERRE;07221 B 336;BARATIER;7;2930;John Coltrane;169 AV  PAUL PONCE 84300 CAVAILLON
7221;SAINT-CIERGE-LA-SERRE;07221 B 336;BARATIER;7;2930;Antonio Vivaldi;2 HAM DU BOSQUET 84800 L ISLE SUR LA SORGUE
7221;SAINT-CIERGE-LA-SERRE;07221 B 336;BARATIER;7;2930;Mstislav Rostropovich;20 RUE DE CHAMBERY 75015 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 337;BARATIER;7;650;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 338;BARATIER;7;656;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 339;BARATIER;7;268;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 340;BARATIER;7;4760;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 341;BARATIER;7;1110;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 342;BARATIER;7;3410;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 343;BARATIER;7;54;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 344;BARATIER;7;1120;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 345;BARATIER;7;610;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 346;BARATIER;7;775;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 347;BARATIER;7;1120;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 348;BARATIER;7;544;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 349;BARATIER;7;5820;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 350;BARATIER;7;2569;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 351;BARATIER;7;545;René Charpentier; RUE LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 352;BARATIER;7;2970;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 B 353;BARATIER;7;300;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 354;SOUS LA VIGNE;7;990;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 355;SOUS LA VIGNE;7;17910;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 B 356;SOUS LA VIGNE;7;4320;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 357;SOUS LA VIGNE;7;5470;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 358;SOUS LA VIGNE;7;354;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 359;SOUS LA VIGNE;7;1032;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 360;SOUS LA VIGNE;7;880;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 361;SOUS LA VIGNE;7;1840;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 362;SOUS LA VIGNE;7;1240;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 363;SOUS LA VIGNE;7;1510;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 364;SOUS LA VIGNE;7;7185;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 364;SOUS LA VIGNE;7;7185;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 365;PIMPIE;7;3990;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 366;PIMPIE;7;830;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 367;PIMPIE;7;1280;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 368;PIMPIE;7;2870;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 368;PIMPIE;7;2870;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 368;PIMPIE;7;2870;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 368;PIMPIE;7;2870;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 369;PIMPIE;7;7430;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 369;PIMPIE;7;7430;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 369;PIMPIE;7;7430;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 369;PIMPIE;7;7430;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 370;PIMPIE;7;3625;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 B 370;PIMPIE;7;3625;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 B 370;PIMPIE;7;3625;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 B 370;PIMPIE;7;3625;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 B 371;PIMPIE;7;4870;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 371;PIMPIE;7;4870;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 372;PIMPIE;7;2680;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 372;PIMPIE;7;2680;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 373;PIMPIE;7;970;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 373;PIMPIE;7;970;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 374;PIMPIE;7;1160;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 374;PIMPIE;7;1160;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 375;PIMPIE;7;840;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 375;PIMPIE;7;840;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 376;PIMPIE;7;1456;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 376;PIMPIE;7;1456;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 B 377;PIMPIE;7;4180;Mademoiselle Jeanne;119 RUE CHATEAUVERT 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 B 377;PIMPIE;7;4180;Fabien Haimovici;83 RUE DES ALPES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 B 378;PIMPIE;7;690;Mademoiselle Jeanne;119 RUE CHATEAUVERT 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 B 378;PIMPIE;7;690;Fabien Haimovici;83 RUE DES ALPES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 B 391;COMBETTE;7;1931;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
7221;SAINT-CIERGE-LA-SERRE;07221 B 392;COMBETTE;7;344;Fritz Kreisler;37 RUE DE SEVRES 75006 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 B 393;LUBAC DE REGARD;7;2112;Jean Behra;8 PAR MME VACONSIN DANIEL RUE JEAN RICHEPIN 75016 PARIS 16
